Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01 00:00:00-04:00,0.6907913294509513,0.6966455262931246,0.6907913294509513,0.6955811977386475,825600,0.0,0.0
1972-06-02 00:00:00-04:00,0.703031726511382,0.7099502503246068,0.703031726511382,0.7083537578582764,2496000,0.0,0.0
1972-06-05 00:00:00-04:00,0.7083538491566091,0.7163367023096151,0.7067573564845099,0.7094181776046753,960000,0.0,0.0
1972-06-06 00:00:00-04:00,0.7094179791074136,0.7110144713328095,0.6796148419380188,0.6796148419380188,1824000,0.0,0.0
1972-06-07 00:00:00-04:00,0.6796152104368718,0.6828085864115668,0.6769543886184692,0.6769543886184692,604800,0.0,0.0
1972-06-08 00:00:00-04:00,0.6769540629170716,0.6854690784317612,0.67642189880943,0.6780183911323547,1180800,0.0,0.0
1972-06-09 00:00:00-04:00,0.6780184146730913,0.6790827429253279,0.6695033988627612,0.6748254299163818,451200,0.0,0.0
1972-06-12 00:00:00-04:00,0.6774867345922624,0.679615392617602,0.6774867345922624,0.6790832281112671,153600,0.0,0.0
1972-06-13 00:00:00-04:00,0.6822762393599943,0.7072895169258118,0.6822762393599943,0.7072895169258118,700800,0.0,0.0
1972-06-14 00:00:00-04:00,0.7110149336851623,0.7227233305364976,0.7110149336851623,0.7195303440093994,787200,0.0,0.0
1972-06-15 00:00:00-04:00,0.719529821333654,0.7280448356798206,0.7163364473336096,0.7189976572990417,787200,0.0,0.0
1972-06-16 00:00:00-04:00,0.7168688876620587,0.7168688876620587,0.7078217057943373,0.7142080664634705,576000,0.0,0.0
1972-06-19 00:00:00-04:00,0.7115471504985751,0.7115471504985751,0.7067576703552715,0.711014986038208,720000,0.0,0.0
1972-06-20 00:00:00-04:00,0.7163368244462903,0.7227231860160828,0.7163368244462903,0.7227231860160828,460800,0.0,0.0
1972-06-21 00:00:00-04:00,0.7227228193889564,0.729109177719039,0.7184655070304871,0.7184655070304871,1872000,0.0,0.0
1972-06-22 00:00:00-04:00,0.7184654932644295,0.719529821333654,0.715272119264385,0.7189976572990417,604800,0.0,0.0
1972-06-23 00:00:00-04:00,0.720594562735393,0.7275130889461845,0.720594562735393,0.7269809246063232,787200,0.0,0.0
1972-06-26 00:00:00-04:00,0.7259164452552795,0.7259164452552795,0.7221909058569294,0.7259164452552795,470400,0.0,0.0
1972-06-27 00:00:00-04:00,0.7259157776690168,0.7280444326290265,0.7152717232846576,0.7205937504768372,1008000,0.0,0.0
1972-06-28 00:00:00-04:00,0.7195301904634042,0.7195301904634042,0.7152724862098694,0.7152724862098694,57600,0.0,0.0
