Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09838948398828505,0.0988172406135029,0.09838948398828505,0.09838948398828506,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09368417042179744,0.09368417042179744,0.09325641393661499,0.09325641393661499,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08683938357939854,0.08683938357939854,0.08641163259744644,0.08641163259744644,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.0885503888130188,0.0889781454575931,0.0885503888130188,0.0885503888130188,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09111767262220383,0.09154542350845413,0.09111767262220383,0.09111767262220383,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.0966784879565239,0.09710624466601184,0.0966784879565239,0.0966784879565239,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10138380527496338,0.10181232739393616,0.10138380527496338,0.10138380527496338,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10566209256649017,0.10608984929818464,0.10566209256649017,0.10566209256649017,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11122287064790726,0.11165062728283155,0.11122287064790726,0.11122287064790726,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12148969620466232,0.12191745273225568,0.12148969620466232,0.12148969620466232,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12320075929164886,0.12362851598728707,0.12320075929164886,0.12320075929164886,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12063425788036572,0.12063425788036572,0.12020651251077652,0.12020651251077652,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11721220260555866,0.11721220260555866,0.11678444594144821,0.11678444594144821,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.1180676519870758,0.11892316493471218,0.1180676519870758,0.1180676519870758,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11592894794059289,0.11592894794059289,0.11550120264291763,0.11550120264291763,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11079514428498599,0.11079514428498599,0.11036738753318787,0.11036738753318787,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10608984929818464,0.10608984929818464,0.10566209256649017,0.10566209256649017,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10395102930905734,0.10395102930905734,0.10352328419685364,0.10352328419685364,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.1090840995311737,0.10951185616858766,0.1090840995311737,0.1090840995311737,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10908405834060858,0.10908405834060858,0.10822855681180954,0.10822855681180954,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10480657613861075,0.10480657613861075,0.10437881946563721,0.10437881946563721,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10480654239654541,0.10523429893180436,0.10480654239654541,0.10480654239654541,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10694538056850433,0.10780088275134793,0.10694538056850433,0.10694538056850433,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10651755713156429,0.10651755713156429,0.10608980059623718,0.10608980059623718,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11250610649585724,0.11293386304472601,0.11250610649585724,0.11250610649585724,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.10951185616858766,0.10951185616858766,0.1090840995311737,0.1090840995311737,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11122287064790726,0.11207837249476776,0.11122287064790726,0.11122287064790726,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11250610649585724,0.1133616195935948,0.11250610649585724,0.11250610649585724,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11250611032605813,0.11293386688948961,0.11207835376262665,0.11207835376262665,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11079514428498599,0.11079514428498599,0.11036738753318787,0.11036738753318787,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11036733906817632,0.11036733906817632,0.1095118373632431,0.1095118373632431,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10651755713156429,0.10651755713156429,0.10608980059623718,0.10608980059623718,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10266776761656606,0.10266776761656606,0.10224001109600067,0.10224001109600067,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.0975340013754998,0.0975340013754998,0.0966784879565239,0.0966784879565239,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09154542350845413,0.09154542350845413,0.09111767262220383,0.09111767262220383,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09453974664211273,0.09496749772782358,0.09453974664211273,0.09453974664211273,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09796173870563507,0.09838948390751394,0.09796173870563507,0.09796173870563507,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09796173870563507,0.09881724053238061,0.09796173870563507,0.09796173870563507,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09838948398828505,0.0988172406135029,0.09838948398828505,0.09838948398828506,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09411192119548786,0.09411192119548786,0.09325641393661499,0.09325641393661499,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09325641393661499,0.09368417042179744,0.09325641393661499,0.09325641393661499,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09068991805155398,0.09068991805155398,0.09026216715574265,0.09026216715574265,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.08983438630898972,0.08983438630898972,0.08940586447715759,0.08940586447715759,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08812263067040968,0.08812263067040968,0.08726712316274643,0.08726712316274643,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08940586447715759,0.08983438630898972,0.08940586447715759,0.08940586447715759,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09325641393661499,0.09411192119548786,0.09325641393661499,0.09325641393661499,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08812260256681527,0.08812260256681527,0.08769484609365463,0.08769484609365463,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08341731504770711,0.08341731504770711,0.08298955857753754,0.08298955857753754,24371200,0.0,0.0
