Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1991-12-13 00:00:00-05:00,0.32351424627833897,0.3615747458404965,0.3187569742116365,0.3425444960594177,143667200,0.0,0.0
1991-12-16 00:00:00-05:00,0.3425444526021586,0.35205957628555185,0.328272057455599,0.3377871811389923,22585600,0.0,0.0
1991-12-17 00:00:00-05:00,0.35205957628555185,0.35205957628555185,0.3330293289187653,0.3377871811389923,16176000,0.0,0.0
1991-12-18 00:00:00-05:00,0.3377870486562242,0.3473021686077118,0.3377870486562242,0.3473021686077118,10899200,0.0,0.0
1991-12-19 00:00:00-05:00,0.34730215031920253,0.34730215031920253,0.333029180765152,0.333029180765152,7299200,0.0,0.0
1991-12-20 00:00:00-05:00,0.3330293711688784,0.3473023488832546,0.3330293711688784,0.3425444960594177,5235200,0.0,0.0
1991-12-23 00:00:00-05:00,0.3473023422206489,0.3473023422206489,0.3330293647800836,0.3401658535003662,7894400,0.0,0.0
1991-12-24 00:00:00-05:00,0.33540791794081126,0.3663325011730194,0.33302928254048136,0.3663325011730194,7129600,0.0,0.0
1991-12-26 00:00:00-05:00,0.3568176035946222,0.41866564750671387,0.3568176035946222,0.41866564750671387,8672000,0.0,0.0
1991-12-27 00:00:00-05:00,0.4234232008548561,0.4234232008548561,0.3948778361036388,0.40439295768737793,6396800,0.0,0.0
1991-12-30 00:00:00-05:00,0.4043930013587321,0.4139081239700317,0.39487787874743246,0.41390812397003174,6627200,0.0,0.0
1991-12-31 00:00:00-05:00,0.4139080661480506,0.475756064102981,0.40915021512856364,0.4709987938404083,12572800,0.0,0.0
1992-01-02 00:00:00-05:00,0.47099872168298007,0.5280894406289883,0.4662408713924001,0.5257102251052856,22121600,0.0,0.0
1992-01-03 00:00:00-05:00,0.5280895970949068,0.5423619906817164,0.5138166227510997,0.5328468680381775,6092800,0.0,0.0
1992-01-06 00:00:00-05:00,0.5471198793153358,0.5471198793153358,0.46148376974261657,0.49954426288604736,15987200,0.0,0.0
